# https://commons.wikimedia.org/wiki/Category:Orientalist_paintings_by_Otto_Pilny
sabines_03.dds;;https://commons.wikimedia.org/wiki/File:Edgar_Degas_-_The_Abduction_of_the_Sabine_Women_(after_Nicolas_Poussin)_(Norton_Simon_Museum).png;center;50;0;2060;1545
sabines_04.dds;;https://commons.wikimedia.org/wiki/File:Francisco_Pradilla_-_Rapto_de_las_sabinas.jpg
sabines_05.dds;;https://commons.wikimedia.org/wiki/File:French_18th_Century,_The_Rape_of_the_Sabine_Women,_c._1770,_NGA_1218.jpg
sabines_06.dds;Giovanni_Battista_Tiepolo_(1696–1770)-_The_Rape_of_the_Sabine_Women_-_Sabiinitarten_ryöstö_-_Sabinskornas_bortrövanden_(29178832180).jpeg;https://commons.wikimedia.org/wiki/File:Giovanni_Battista_Tiepolo_(1696%E2%80%931770)-_The_Rape_of_the_Sabine_Women_-_Sabiinitarten_ry%C3%B6st%C3%B6_-_Sabinskornas_bortr%C3%B6vanden_(29178832180).jpg
sabines_07.dds;;https://commons.wikimedia.org/wiki/File:Girolamo_del_Pacchia_-_Rape_of_the_Sabines_-_71.PB.9_-_J._Paul_Getty_Museum.jpg
#sabines_08.dds;;https://commons.wikimedia.org/wiki/File:Giuseppe_Angeli_-_Rape_of_the_Sabines_-_1945.288_-_Art_Institute_of_Chicago.jpg
sabines_09.dds;;https://commons.wikimedia.org/wiki/File:Jacopo_Ligozzi_Rape_of_the_Sabine_Women.JPG;south
#sabines_10.dds;;https://commons.wikimedia.org/wiki/File:Luca_Giordano_-_The_Rape_of_the_Sabine_Women_-_KMSsp66_-_Statens_Museum_for_Kunst.jpg
sabines_11.dds;;https://commons.wikimedia.org/wiki/File:Johann_Georg_Platzer_-_Der_Raub_der_Sabinerinnen.jpg;south
sabines_12.dds;;https://commons.wikimedia.org/wiki/File:Rape_of_the_Sabine_Women_by_Sebastiano_Ricci.jpg;south
sabines_13.dds;;https://commons.wikimedia.org/wiki/File:The_Rape_of_the_Sabines,_by_Jacques_Stella,_French,_mid_1600s,_oil_on_canvas_-_Princeton_University_Art_Museum_-_DSC06492.jpg;south
sabines_14.dds;Ca'_Rezzonico_-_Ratto_delle_Sabine_-_Nicolo_Bambini.jpeg;https://commons.wikimedia.org/wiki/File:Ca%27_Rezzonico_-_Ratto_delle_Sabine_-_Nicolo_Bambini.jpg
sabines_15.dds;;https://commons.wikimedia.org/wiki/File:Luca_giordano,_ratto_delle_sabine,_1680_ca._(genova,_pal._spinola)_01_(cropped).jpg
sabines_16.dds;;https://commons.wikimedia.org/wiki/File:Luca_Giordano_-_The_Abduction_of_the_Sabine_Women_-_1991.295_-_Art_Institute_of_Chicago.jpg
#sabines_17.dds;Johann_Heinrich_Schönfeld_-_Raub_der_Sabinerinnen_(ÖaL_1633-39).jpeg;https://commons.wikimedia.org/wiki/File:Johann_Heinrich_Sch%C3%B6nfeld_-_Raub_der_Sabinerinnen_(%C3%96aL_1633-39).jpg;south
sabines_18.dds;Nicolas_Poussin_-_L'Enlèvement_des_Sabines_(1634-5).jpeg;https://commons.wikimedia.org/wiki/File:Nicolas_Poussin_-_L%27Enl%C3%A8vement_des_Sabines_(1634-5).jpg
sabines_19.dds;;https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_-_The_Rape_of_the_Sabine_Women.jpg;south
sabines_20.dds;;https://commons.wikimedia.org/wiki/File:Pietro_da_Cortona_-_Rape_of_the_Sabines_-_Google_Art_Project.jpg;center;0;215;2873;1616
sabines_21.dds;;https://commons.wikimedia.org/wiki/File:F0440_Louvre_JL_David_Sabines_INV3691_rwk.jpg

# https://commons.wikimedia.org/wiki/Category:Paintings_of_the_rape_of_Lucretia
lucretia_01.dds;;https://commons.wikimedia.org/wiki/File:Gentileschi-Lucrezia-Potsdam.jpg
lucretia_02.dds;Hans_von_Aachen,_,_Kunsthistorisches_Museum_Wien,_Gemäldegalerie_-_Tarquinius_und_Lukrezia_-_GG_9862_-_Kunsthistorisches_Museum.jpeg;https://commons.wikimedia.org/wiki/File:Hans_von_Aachen,_,_Kunsthistorisches_Museum_Wien,_Gem%C3%A4ldegalerie_-_Tarquinius_und_Lukrezia_-_GG_9862_-_Kunsthistorisches_Museum.jpg
lucretia_03.dds;Johann_Michael_Rottmayr_-_Tarquinius_und_Lucretia_-_3808_-_Österreichische_Galerie_Belvedere.jpeg;https://commons.wikimedia.org/wiki/File:Johann_Michael_Rottmayr_-_Tarquinius_und_Lucretia_-_3808_-_%C3%96sterreichische_Galerie_Belvedere.jpg
lucretia_04.dds;;https://commons.wikimedia.org/wiki/File:Tarquin_and_Lucretia,_1663-4.jpg
lucretia_05.dds;;https://commons.wikimedia.org/wiki/File:Tarquinius_en_Lucretia_Rijksmuseum_SK-A-1287.jpeg;center;1130;630;5827;4370
lucretia_07.dds;;https://commons.wikimedia.org/wiki/File:Felice_Ficherelli_-Tarquinio_viola_Lucrezia_(cropped).jpg
lucretia_08.dds;;https://commons.wikimedia.org/wiki/File:Luca_Giordano,_Lukretia_und_Sextus_Tarquinius.jpg
lucretia_09.dds;;https://commons.wikimedia.org/wiki/File:Tintoretto_-_Tarquin_and_Lucretia_-_1949.203_-_Art_Institute_of_Chicago.jpg
lucretia_10.dds;;https://commons.wikimedia.org/wiki/File:Tizian_094.jpg
lucretia_11.dds;;https://commons.wikimedia.org/wiki/File:Tarquinius_and_Lucretia_-_Rubens_-_1610_-_Hermitage.jpg;center;120;0;2008;2008
lucretia_12.dds;;https://commons.wikimedia.org/wiki/File:(Venice)_Tarquinio_e_Lucrezia_-_Felice_Ficherelli.jpg

# Balkangreuel (Gottfried Sieben
#balkangreuel_01.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_01.jpg
#balkangreuel_02.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_02.jpg
#balkangreuel_03.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_03.jpg;south
#balkangreuel_04.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_04.jpg
#balkangreuel_05.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_05.jpg
#balkangreuel_06.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_06.jpg
#balkangreuel_07.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_07.jpg
#balkangreuel_08.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_08.jpg
#balkangreuel_09.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_09.jpg
#balkangreuel_10.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_10.jpg
#balkangreuel_11.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_11.jpg
#balkangreuel_12.dds;;https://commons.wikimedia.org/wiki/File:Gottfried_Sieben_-_Balkangreuel_-_12.jpg;south

# https://commons.wikimedia.org/wiki/Category:Paintings_of_odalisques
odalisque_01.dds;;https://commons.wikimedia.org/wiki/File:Arnulf_de_Bouche_-_Odalisque.jpg
odalisque_02.dds;Arnulf_de_Bouché_Favoritin.jpeg;https://commons.wikimedia.org/wiki/File:Arnulf_de_Bouch%C3%A9_Favoritin.jpg;center;0;460;4400;2475
odalisque_03.dds;;https://commons.wikimedia.org/wiki/File:Delphin_Enjolras_-_Odalisque.jpg
odalisque_04.dds;Fernand_Cormon_-_La_Favorite_Déchue.jpeg;https://commons.wikimedia.org/wiki/File:Fernand_Cormon_-_La_Favorite_D%C3%A9chue.jpg
odalisque_05.dds;Francesco_Ballesio_-_одалиска.jpeg;https://commons.wikimedia.org/wiki/File:Francesco_Ballesio_-_%D0%BE%D0%B4%D0%B0%D0%BB%D0%B8%D1%81%D0%BA%D0%B0.jpg
odalisque_06.dds;Franciszek_Żmurko_-_By_order_of_Padishah_–_Odalisque_-_MP_202_MNW_-_National_Museum_in_Warsaw.jpeg;https://commons.wikimedia.org/wiki/File:Franciszek_%C5%BBmurko_-_By_order_of_Padishah_%E2%80%93_Odalisque_-_MP_202_MNW_-_National_Museum_in_Warsaw.jpg
odalisque_07.dds;François_Martin-Kavel_-_L'odalisque.jpeg;https://commons.wikimedia.org/wiki/File:Fran%C3%A7ois_Martin-Kavel_-_L%27odalisque.jpg
odalisque_08.dds;;https://commons.wikimedia.org/wiki/File:Harem_Girl_-_Odalisque_-_Slave_Girl_-_Delphin_Enjolras_(French,_1857-1945).jpg
#odalisque_09.dds;;https://commons.wikimedia.org/wiki/File:Harem_Girls_-_Slave_Girls_-_Blas_Olleros_Quintana_(1852-1919).jpg
odalisque_10.dds;;https://commons.wikimedia.org/wiki/File:Jacques_Baugnies_-_Dancing_in_a_Cafe_in_Cairo.jpg;center;0;320;989;989
odalisque_11.dds;;https://commons.wikimedia.org/wiki/File:Manguin_odalisque.jpg
#odalisque_12.dds;;https://commons.wikimedia.org/wiki/File:Odalisque_Adrien_Tanoux).jpg
odalisque_13.dds;;https://commons.wikimedia.org/wiki/File:Odalisque_with_a_Fan_by_Guillaume_Seignac.jpg
#odalisque_14.dds;;https://commons.wikimedia.org/wiki/File:Paul_Le_Thimmonier_Odalisque.jpg
#odalisque_15.dds;Petit_épouvantail_Rochegrosse.jpeg;https://commons.wikimedia.org/wiki/File:Petit_%C3%A9pouvantail_Rochegrosse.jpg
odalisque_16.dds;;https://commons.wikimedia.org/wiki/File:Reclining_Odalisque_by_Guillaume_Seignac.jpg
odalisque_17.dds;;https://commons.wikimedia.org/wiki/File:Richard_Hall_-_Odaliski_-_A_I_561_-_Finnish_National_Gallery.jpg;south
odalisque_18.dds;;https://commons.wikimedia.org/wiki/File:Roybet_-_Odalisque.jpg;center;0;90;1000;750
odalisque_19.dds;;https://commons.wikimedia.org/wiki/File:Stephan_Sedlacek_Orientalische_Haremsszene.jpg
odalisque_20.dds;L'Odalisque_-_François_Boucher_-_Musée_du_Louvre_Peintures_RF_2140_-_version_2.jpeg;https://commons.wikimedia.org/wiki/File:L%27Odalisque_-_Fran%C3%A7ois_Boucher_-_Mus%C3%A9e_du_Louvre_Peintures_RF_2140_-_version_2.jpg
odalisque_21.dds;Algérienne_et_son_esclave_-_Ange_Tissier.jpeg;https://commons.wikimedia.org/wiki/File:Alg%C3%A9rienne_et_son_esclave_-_Ange_Tissier.jpg;center;0;1270;5545;5545
odalisque_22.dds;Esther_à_l'odalisque_(1844),_de_Léon_Benouville_(cropped).jpeg;https://commons.wikimedia.org/wiki/File:Esther_%C3%A0_l%27odalisque_(1844),_de_L%C3%A9on_Benouville_(cropped).jpg
odalisque_23.dds;;https://commons.wikimedia.org/wiki/File:Odalisque_by_Jules_Lefebvre_(1874).jpg;east
odalisque_24.dds;;https://commons.wikimedia.org/wiki/File:Francesco_Hayez_(1791-1882),_Odalisca_nel_sonno,_1867,_olio_su_tela,_cm_93_x_75,_Accademia_di_Brera.jpg
odalisque_25.dds;;https://commons.wikimedia.org/wiki/File:Barcelona_MNAC_Fortuny_Odalisque.jpg
odalisque_26.dds;;https://commons.wikimedia.org/wiki/File:Comerre_Leon_Francois_Study_For_Le_Manteau_Legendaire.jpg
odalisque_27.dds;;https://commons.wikimedia.org/wiki/File:Jan_Van_Beers_-_Lounging_Odalisque_with_Turtle.jpg;east
#odalisque_28.dds;Żmurko_At_Padishah's_order.jpeg;https://commons.wikimedia.org/wiki/File:%C5%BBmurko_At_Padishah%27s_order.jpg
odalisque_29.dds;;https://commons.wikimedia.org/wiki/File:A_harem_interior_(1846),_by_Wilhelm_Heinrich_Schlesinger.jpg;south
#odalisque_30.dds;;https://commons.wikimedia.org/wiki/File:Alphonse_Gaudefroy_-_Odalisca.jpg;center;55;0;808;808
odalisque_31.dds;;https://commons.wikimedia.org/wiki/File:Alphonse_Pellet_-_A_Moment_of_Reverie_in_the_Harem.jpg
odalisque_32.dds;;https://commons.wikimedia.org/wiki/File:Charles_edouard_de_beaumont_in_the_harem093219).jpg
odalisque_33.dds;;https://commons.wikimedia.org/wiki/File:Delapoer_Downing_-_The_End_of_a_Weary_Day.jpg
#odalisque_34.dds;;https://commons.wikimedia.org/wiki/File:Domenico_Rosso_-_Mercado_de_escravas_brancas,_1884.jpg
odalisque_35.dds;Dominique_Louis_Féréol_Papety_The_odalisque.jpeg;https://commons.wikimedia.org/wiki/File:Dominique_Louis_F%C3%A9r%C3%A9ol_Papety_The_odalisque.jpg
odalisque_36.dds;;https://commons.wikimedia.org/wiki/File:Falero-Orient.jpg;center;0;430;1225;1225
odalisque_37.dds;;https://commons.wikimedia.org/wiki/File:Favorite_of_the_Seraglio_with_her_Handmaiden_(unknown_date),_by_Vasili_Kotarbinsky.jpg;west
odalisque_38.dds;;https://commons.wikimedia.org/wiki/File:Ferencz-Franz_Eisenhut_-_Before_Punishment.jpg;west
odalisque_39.dds;Francesco_Ballesio_-_одалиска,_отдых.jpeg;https://commons.wikimedia.org/wiki/File:Francesco_Ballesio_-_%D0%BE%D0%B4%D0%B0%D0%BB%D0%B8%D1%81%D0%BA%D0%B0,_%D0%BE%D1%82%D0%B4%D1%8B%D1%85.jpg;center;0;320;3600;2025

# https://commons.wikimedia.org/wiki/Category:Orientalist_paintings_by_Jean-L%C3%A9on_G%C3%A9r%C3%B4me
gerome_01;;https://commons.wikimedia.org/wiki/File:HaremPool.jpg;center;0;1040;2838;2129

# https://commons.wikimedia.org/wiki/Category:Orientalist_paintings_by_Giulio_Rosati
rosati_01.dds;;https://commons.wikimedia.org/wiki/File:Inspecting_New_Arrivals_by_Giulio_Rosati_2.jpg
rosati_02.dds;;https://commons.wikimedia.org/wiki/File:Rosati_harem-dance.jpg;south
rosati_03.dds;;https://commons.wikimedia.org/wiki/File:Picking_the_Favourite_(detail)_by_Giulio_Rosati.jpg
rosati_04.dds;;https://commons.wikimedia.org/wiki/File:The_Dance_-_Giulio_Rosati_(1858-1917).jpg
